"Y","X0","X1","X2","X3","X4","X5","X6","X7"
-214.738737834859,1,9.78587691927205,-3.21416100917031,-3.76392514563673,1.04192311037332,120,257.352245585531,6.25710476086495
-222.192613490695,1,11.976670792481,-5.95322134792382,-5.57645254275171,1.79367906964364,143,307.238606404936,10.921100207253
-347.549928367047,1,7.85552239589077,-2.43715726176173,3.29056057307587,0.21004353184253,129,275.234859481129,0.398090027662431
-350.300592704029,1,8.48396944174015,-8.10812011498146,-0.408852224275424,0.470651261508465,140,295.422414127045,1.556748225882
-361.232448793036,1,10.1900014368038,-5.2876688485712,4.68978747273709,0.0144841028377414,114,244.161664050586,-1.0783886397921
-325.320618806264,1,5.33813765083976,-1.46298594103385,2.43847809609534,9.66682086089506,124,250.381216118528,0.344521929872967
-262.69413276396,1,10.8350319633082,-5.1345194252172,-0.911539995124473,1.63392079985681,117,255.936600856044,5.49812791580263
-373.588615715685,1,7.75934515020536,-2.06828607651174,4.34189288104353,0.733616147219303,133,280.377004150772,-1.31391344412578
-228.917078193122,1,9.0506306082095,-6.19658296706793,-4.2442017956722,1.60115669022479,126,265.017127942738,6.31009857945786
-496.554265476261,1,6.93917566054675,-5.3967092886947,8.76921226105058,2.97910918922185,138,289.181045209297,-5.85990125855082
-409.044361939613,1,10.831429639196,-5.8178432223331,4.67280736418716,2.30084157912972,123,264.228281330664,-2.22555034814716
-240.880317940767,1,11.2683958775299,-3.52742641010132,-4.38218612595277,0.877417050302029,129,285.362553541582,6.58939605133833
-299.343068282716,1,12.4616947065181,-4.9193403995286,-2.03642243616916,1.29572279471904,127,277.565523524359,3.40291190688631
-500.352939521637,1,9.69087267543027,-9.46613649310896,8.14797213916172,2.39772520764711,129,268.884763235946,-5.71343517295595
-355.216149793016,1,10.2290788953328,-6.15428244212843,3.83515689115628,0.570771631784737,115,250.48552405169,0.724168859887151
-269.933859178527,1,5.54747338883211,-5.18886201655324,-0.364007756565429,2.77719961435422,126,259.129924463177,3.6303864413022
-254.668838500798,1,13.2715806822321,-6.79926898603349,-4.00086925682279,1.56170436358991,130,281.933344929847,7.41697148146415
-273.727355401428,1,9.68135856462595,-7.54810112568754,-1.34168695133605,1.50309465668422,117,251.943184718629,4.72229048869148
-364.42015666464,1,10.0565349208886,-3.00258608160085,1.37195194952845,0.186401996555162,153,326.290242740786,2.95511363260986
-302.986932791641,1,6.92669342686165,-5.94451444560693,0.312093824911402,2.01322518094423,124,259.347248855623,2.51827887892428
-305.936052072292,1,10.1563155826651,-1.98296291475326,0.240562418646891,1.72223705044928,125,269.01581314669,1.95037702907211
-195.061949772839,1,10.5007916169293,-4.91025797403778,-6.35742546326646,3.31567759795075,135,286.414869381012,10.2885237338085
-206.613167248118,1,10.4881743983823,-2.745615329644,-3.45702008563173,1.11926528532058,119,257.489984870801,7.47839167591665
-278.988380427297,1,11.5994764627486,-1.93483596551735,1.42214009739633,0.420686850324273,114,249.752644817424,3.23427284763263
-366.640181065746,1,10.6828191158109,-7.91336091791042,2.77531991995215,0.45501114554982,112,243.068042586759,-1.17325826988961
-345.066923451697,1,10.5174353553958,-5.77562022683997,2.50663730971366,0.566032527014613,119,256.86594085294,0.356707708236626
-260.840765877953,1,11.9077572343515,-6.34896050214534,-2.02758704228551,0.317208453081548,123,269.480031732801,6.57794726459003
-88.6159602546516,1,12.2728294421782,-4.54159042250217,-10.7017383465812,0.309520849958062,122,263.934792038285,13.9815887840363
-168.019951867335,1,8.03142396092723,-4.21745023649998,-6.39351549532679,1.56795039392057,124,262.68057564501,8.60116037455232
-167.659044728251,1,8.1806907116948,-3.53486150862896,-5.8971005432582,0.464730638079345,131,279.152545543934,10.2259060072462
-249.87999968179,1,8.22181595343598,-4.81193931524253,-1.78096334404342,0.395445017855329,126,271.49891618908,6.07159723870271
-186.960527944581,1,9.50131959163963,-3.6379780543511,-5.12143566446524,2.84341858683114,120,256.739733053865,8.22523219589664
-509.965323117208,1,10.6417018360417,-4.62760119851235,11.6640973657203,2.04259342878106,115,247.533045199628,-8.06678044732302
-160.461381967402,1,8.66926118031509,-4.16038853203061,-8.37921359883928,1.83839752924412,134,281.530208222042,9.98380836871015
-186.985035464501,1,7.9821669121061,-4.21483224198603,-5.61065313206104,1.60144204051526,130,276.26251698402,8.91850647857109
-378.102556370364,1,10.6824032173174,-6.16708730272639,1.54069252718747,4.14405626414304,135,290.83411435129,1.03123460829809
-423.906507472843,1,10.776795661704,-4.99332118017063,5.13700727251227,0.156338069429738,129,278.246025608571,-3.01271628889884
-364.915147535126,1,13.5403284227453,-7.2365010928476,-0.958068182718113,8.62156400779143,138,294.576871202709,3.40844125250726
-286.838091659632,1,10.4253242705175,-3.36976716152356,2.18872394731374,4.1715958796742,104,221.706829089179,2.17984704056997
-311.020358853111,1,12.9240346318483,-3.64903231801109,-0.30429174460754,1.05957264825702,136,291.700684947128,4.74007980395852
-351.819636194698,1,10.1103115284164,-5.10712219098674,1.85416133947751,1.59747576082094,131,277.73259969556,1.19651283652035
-189.960150269653,1,12.4963568064508,-4.93427387802565,-5.12670016901324,0.844421382178747,111,246.274125810162,8.15593515722828
-525.337100380531,1,8.00391643237081,-4.15770393492926,12.8382830571262,1.40932083027533,112,235.811510093071,-11.1106674840647
-356.729068164174,1,12.3418286622705,-3.28349726942579,2.46960848418915,1.3831340065226,127,277.177162436373,1.36190734854063
-227.992709416436,1,5.00683550065266,-1.28495515189497,-1.06868408482278,0.133965162511126,124,257.508940431494,3.95399473358981
-435.03723424118,1,9.21370846160705,-6.83656354160065,7.47855171736195,0.393477021654489,118,254.199831756025,-3.60542243740849
-425.919518808375,1,9.67311253485954,-4.3237371790948,3.89266347978988,14.3249148941579,129,262.141582724271,-2.15708548659033
-395.264796800261,1,11.4176455214473,-3.7153228904886,1.98235000129652,4.93261712391801,143,305.545782667369,0.634564851187411
-281.925350390946,1,7.67543913310356,-5.34243864726119,-0.388949399923909,1.96213638215306,123,258.605218950016,3.73851229943492
-357.000128344731,1,8.01488504602724,-6.41503851332064,2.39949716011711,1.99022315061631,132,276.086495892447,0.863697894398846
-56.2831801183228,1,9.25589211737477,-1.60364091781775,-9.61047041816121,1.03960474766791,110,239.149968391456,13.2944312681329
-326.831479829921,1,9.82101100305191,-3.31386747507273,0.119666525349222,1.65470002250121,139,295.490569019351,3.11798115448096
-479.561471575958,1,10.7398758903099,-3.15983363184821,8.42737345317267,0.254081992432475,132,286.727024027629,-5.11908184817865
-464.706259657324,1,10.9888197156747,-2.42815239428654,7.67870101347152,0.944557971321046,138,295.668294247156,-4.1251291573175
-320.662412831365,1,9.64769494436892,-4.16267719676181,2.86331575145733,0.206103714997309,98,216.473774289509,-1.75078930676033
-453.520513087009,1,11.1801937453071,-6.16103789176836,6.0899195055001,2.32592399118638,129,276.001835104715,-3.89126419768942
-458.841522823019,1,12.8120402187738,-5.54326989059846,7.1704672007353,1.72718503372772,116,254.859903442725,-5.18661662636766
-391.279596796477,1,11.1348815415443,-3.22370320150947,3.87362997043178,0.229999911511224,124,272.45733312647,-2.14367586098817
-129.346535542525,1,10.1483383308352,-0.698876494931067,-7.19016900413398,0.0365180354565382,121,260.475902572074,9.73563237921092
-236.818885401577,1,8.43275041369533,-3.81611752649291,-2.83058649820361,2.07231585274494,128,269.246479804801,5.92910538033858
-556.617492947263,1,10.7994685475647,-9.87486467883104,11.8233048188988,0.737233984417765,125,269.094254068215,-7.67421349211781
-249.791440285476,1,10.2402614084603,-5.4635488854607,-2.60603124189487,3.88549140823965,127,271.279838871519,7.42706484865096
-501.469698223388,1,8.68888264282457,-3.38535328910159,12.3968175110204,1.85479580249451,112,240.516715404936,-8.30207978436917
-332.000362586489,1,12.6541530373796,-7.53626960554225,0.499805734038736,0.0535385801070869,124,269.815007303815,2.6673584718058
-402.065914833334,1,7.57802624826003,-8.31008847702459,4.23175818887072,0.631440191703823,132,275.803882245741,-1.19123113465838
-213.01885661985,1,6.35191674936401,-7.04199812939932,-5.11763371155372,0.0239275339990854,139,290.834741409855,8.78708293011514
-344.535904383868,1,8.54269663799264,-6.55118118779523,2.51239955587686,1.17626115679741,121,256.215351255525,0.525127479168858
-184.717919160851,1,9.85629941719202,-5.1123822660364,-6.45894241999565,0.336410711909145,131,280.950555213537,9.41814604550502
-393.406598549105,1,9.83681010883421,-7.71903581649493,4.52902006112579,0.190458402037621,112,243.473446226136,-2.47577863647154
-304.707673266914,1,7.04551672599159,-4.57379014876855,0.101543285406166,1.18966271635145,135,283.926367774438,3.6705506303808
-369.178495024545,1,9.56475757883909,-4.12440484136944,2.14432712972331,9.30475798943892,135,280.274328395343,1.73882851572398
-319.899474626273,1,11.4668020156154,-5.74239066356044,-1.78833808727323,2.10187593280318,136,293.741374192283,3.50308895379279
-289.962560646223,1,7.31720590152631,-6.09558376054209,-0.173831300072429,0.767883731983602,126,261.617808298695,2.85168930303971
-291.881998504852,1,8.47265341173172,-6.37824865424663,0.472688455959795,0.157387215307807,117,248.840163249512,2.44408464475263
-206.392831099271,1,14.5756833647761,-7.80456742507923,-5.69769389510077,0.523048769240234,112,248.747362137125,8.19177186165197
-112.942044484105,1,11.2637249966576,-7.51136617826577,-8.77563389091282,0.54047278160269,114,246.585616449053,12.6448547772983
-335.60969504495,1,11.3966629353257,-6.83895887330152,3.6878342992943,1.79383593580268,108,232.199907110283,1.32724108143584
-107.402112376028,1,10.0359890648885,-1.49063410709853,-9.94253393690236,0.530180169269443,126,270.715186162358,10.9538516157001
-317.973044850347,1,8.50815477651644,-6.49495960196288,-0.863331117083781,4.96995433022208,138,287.15815097819,4.04039556132884
-140.247357477458,1,7.39301880928272,-4.54137747545634,-4.84606566623663,0.222766143727371,111,235.017267086936,9.65087639830925
-201.911909633307,1,8.16259405383757,-3.80729701544307,-5.62067298435462,1.37183137796819,136,284.598940744176,8.00580614162585
-413.082824554406,1,12.2665986624678,-4.59082381163943,5.70946106054587,5.16359866012759,109,238.917711860672,-3.51072505940097
-314.093132859425,1,11.635690549685,-3.98474469087913,1.4471651672665,2.27672129674795,123,266.061639889571,3.42650338743891
-250.029405693414,1,7.65148649447816,-6.68958974917943,-2.22002237051815,4.12151572091465,126,259.449033295965,5.71623387607886
-167.86810818829,1,9.82306985698262,-8.81455064013023,-4.60151283942751,0.087761215865612,98,212.196903043226,7.94051179958908
-427.92085317484,1,11.9779181595786,-1.40858484674579,7.83558156610485,2.6748532372618,122,261.707348325089,-3.33022936729018
-331.915598398942,1,11.3145954522487,-5.21040937578044,1.39797093205806,0.238273966126144,124,270.024365393127,2.27490703167425
-448.935919691966,1,9.57292803971208,-6.61025924665789,8.59665253126935,2.08320743954721,109,236.475713279527,-4.72187191562015
-436.730880430665,1,9.31450502125853,-4.43469482395773,6.11994853694716,1.74017249658586,123,262.101428527201,-5.19690164796869
-323.524456565989,1,6.87265617816611,-2.49815819193711,4.28475878945532,5.38561544169612,104,217.954377915917,-1.14240095805135
-383.837667406636,1,11.0393794547484,-5.47890646560296,4.31751457189281,3.2602753190506,119,253.974437435999,-1.04414283978098
-225.731403423125,1,10.4990208054574,-3.18900493042473,-4.01779131249645,0.140172374893009,131,282.758190944505,6.72006594974511
-399.683377587524,1,10.8493709429781,-6.08032215888101,3.16811530464566,3.20991074649577,136,290.89556261312,0.523415470801783
-162.8299650141,1,13.0866794050258,-6.51290229567595,-8.92539034283814,4.52078689982123,132,282.880816171761,12.9075028431443
-191.833223417672,1,10.6750986195089,-8.53283285626587,-7.39299648517012,5.00639302733537,121,255.423424496889,9.00935243528213
-235.855646335927,1,9.44478949535875,-9.5810899966012,-5.10016665139592,1.45142260930481,132,276.867892466522,8.09062801264179
-325.828216229365,1,10.3329168103366,-4.07006821636911,1.60015824710573,2.73431047175281,121,257.150512613658,1.48115275612195
-242.645565798816,1,7.92884832440653,-5.78913601538775,-2.67478462007485,2.26506320937517,118,249.944384668036,4.63975508959569
-222.575933742293,1,9.43908934144851,-6.04287719512819,-3.37324438008083,2.03171982607784,116,246.595852996132,6.09853938398789
-224.0908161226,1,11.926995462315,-4.57331989068003,-5.87325762835372,3.12440942583566,136,293.212529806847,9.22043660537393
-178.419879562152,1,8.39298276139306,-3.19468908330287,-5.63805270708868,8.16831011655641,117,242.235634049498,8.10803522800299
-208.464253981563,1,8.57720571149891,-4.0276172258375,-3.32610439781584,0.0364377340301871,123,264.342341439834,7.77117487719419
-211.980663337184,1,7.93306274378018,-2.94770749387413,-3.49267427945223,0.0178038644285327,126,269.57887979671,6.65755398317588
-351.736244456616,1,11.1810419069869,-2.81246922868596,2.44752999891232,1.78031614121677,128,274.85700283414,0.501059645166634
-341.023820403335,1,11.841287166987,-4.46818727951345,0.118336826622042,0.236006403725252,139,302.988811595484,3.05548103228906
-354.401279925197,1,10.4731369785334,-0.0322147605471823,4.75299357153767,1.40335703073981,117,255.180441070268,-1.34512494557221
-313.441365003988,1,12.29277495279,-5.10140225805277,-2.54255760997204,2.20168258241358,141,303.993623753242,4.76595205842209
-372.552501273772,1,10.4582807090982,-2.69996139407252,2.27917951601506,10.3366057606121,132,275.888804603763,1.38663597011378
-515.238452478264,1,8.85674635172585,-10.5343659946718,8.86060436338551,4.58960503221989,123,259.037395279114,-6.57659079254335
-284.537045470483,1,9.9626574887935,-5.28622491503591,-0.439794690039771,0.0612023054386928,118,256.178132170738,3.37020656641285
-365.14186002101,1,13.6104582391648,-6.49658049852663,-0.398362681247904,3.36781398190146,140,302.652624022222,2.8541410791759
-353.24373040267,1,12.0699869383077,-8.55845085071804,2.20891202536882,0.666274413466454,111,241.587034820929,0.205085256599434
-445.255728565042,1,10.13301746336,-2.9920767214563,6.22664271042899,3.51357951743488,130,279.446620566317,-4.17074984606909
-283.932782253416,1,11.7598214135988,-5.64905609644962,-2.91522549074414,0.752250941470265,136,290.429789312156,4.82046019355644
-366.786996242871,1,13.3470223353545,-7.2465977709446,2.27482052321444,2.47546582660618,118,258.812771944287,1.19700301779746
-159.47264929966,1,9.55623838470005,-6.70498819331035,-3.89901504928711,0.223995742931445,102,220.54807742389,9.25789794574484
-174.695560788432,1,9.08033138060534,-4.36302957067912,-5.13802731819715,2.05528706303778,122,258.535441464319,9.80220532645229
-351.385589477029,1,9.14409704999124,-3.96658361413149,3.81331394470869,0.0920512194120209,119,252.938578740192,-0.861101655810449
-429.654485154391,1,10.3162804289017,-5.92218047077384,4.60590916141576,1.0334612801671,138,293.537349581696,-1.85457548402483
-397.111069147647,1,9.52869509700081,-3.23827565917703,3.39018651309226,0.873068363405764,144,307.095812060386,-0.382364008996958
-205.146437341062,1,10.8025217778234,-6.92314487579135,-4.61652164443338,1.90345611083989,112,239.440158241059,6.84835708541558
-228.470647969449,1,8.19202357171947,-5.61824025553778,-2.81537795779729,2.0120437256284,117,248.017180067067,5.68641273396912
-156.7588967981,1,9.86308984604557,-2.89298772169684,-4.48139662573904,0.366844655945897,110,238.924220366913,8.75710036376934
-215.382045303477,1,11.5497171346688,-6.97112816878529,-8.33202809712998,2.49131797618213,144,304.435751489184,9.39630762855146
-351.15241632332,1,11.2273077047834,-4.46848782820889,-1.38704823132254,11.3342611484959,147,304.790885913246,4.27051612086163
-249.249902591011,1,4.53912482432641,-4.94852589370213,-3.10797425479111,0.527259653434157,134,275.877824898061,4.03746476693337
-242.767454908902,1,13.414194998356,-5.90639599361627,-3.88334460541404,5.60032243340973,119,251.297710715319,6.74057102711118
-244.524269176694,1,14.3589156911488,-4.9337811288841,-5.0698335507097,1.70336474862433,133,291.859324095208,8.34342827334005
-254.60670141121,1,8.20791522277394,-4.61610852181699,-2.57036973628428,4.08831752074843,123,255.236363410405,3.70280109423607
-125.041974435188,1,9.26482233810407,-2.99127325760046,-7.32043693009272,3.39136888069992,126,268.130576328981,12.765494010972
-363.626941682832,1,11.7622628034567,-3.66313215783342,2.80973092375898,2.19235950886252,124,267.8872857722,0.434632813078416
-287.898643603328,1,9.31980995565421,-4.40328931337177,-0.410080010417885,1.46066176696661,126,264.74139360964,2.61322315348663
-104.920937206933,1,10.2962438885619,-2.3890695190471,-6.29800476838115,1.10504244361073,94,205.962550665469,9.40003875229168
-341.767801203428,1,11.0803601885023,-6.14092721067458,2.0967018119881,0.584336541103299,121,261.427936116746,1.53744902502365
-418.592891905883,1,7.98978775376546,-6.39231393917356,5.73727691434427,5.06618901689477,119,248.072679842043,-3.29447009009932
-297.701426827747,1,9.01642510515809,-2.40423667277364,1.25828174475405,0.0659745270386338,123,264.618336673904,1.86476441084284
-151.416229701002,1,9.7703755413944,-4.45145062063808,-5.34733769223961,0.558489356189966,109,235.663119623159,8.86895599723483
-334.122499305429,1,11.36778969558,-4.1200549344161,0.943862932452055,1.62203851147535,130,282.698865916401,2.40233902143341
-519.317560391156,1,13.0438901528346,-5.99940411398715,9.68736623580447,0.246181145310402,127,281.092297368161,-6.49732923534466
-380.496532317792,1,10.1352543389556,-4.3429873697867,3.13281971708758,5.46482352514691,126,269.531704291463,-0.299520983089495
-370.317689031928,1,11.1901677215033,-5.88561906527506,4.47230180951046,1.0743793360889,116,249.551167603519,-0.430152137133991
-242.893051096819,1,10.0128774062812,-1.29703961661522,-2.08399844331221,5.36216352482267,116,250.698396693496,4.92370443187169
-250.717281474059,1,13.0071272451465,-1.72424872258988,-1.32819860271879,0.643464116482324,114,253.609268405617,4.87602261655727
-249.824867235212,1,7.8545433713688,-9.45865128556628,-2.77589239924259,0.717839343473315,120,256.081574758008,6.02997939019389
-515.341964817046,1,8.58667382121533,-5.73904894073078,9.71999686994991,2.67836985914948,136,284.047624917439,-6.66538610369697
-361.194259277724,1,10.4897281357469,-6.66538032951664,0.0481241445091782,0.285126401111484,143,306.808406048301,2.01231453985332
-252.171799734137,1,10.3338452614637,-1.52976475367148,-2.77716676328837,0.509608437307179,132,281.021003815446,4.32791249342905
-284.33200731226,1,8.66734681455318,-5.58676524355159,-2.82730765880833,0.641434390097857,147,310.195957727469,5.78509787303799
-239.050854653577,1,9.23831281905206,-7.79419375628172,-5.00101513667886,1.12642059382051,139,293.009234889891,8.31289015570482
-272.363134619995,1,8.64045609914068,-7.90872007995886,0.445635450917686,0.604056764394045,110,231.636529118246,3.81326129336975
-389.799229507365,1,9.62209277961369,-4.63705501085549,3.58675839964535,1.2335461601615,132,280.146929660133,-0.824274373452934
-317.591861587154,1,6.66327281033948,-3.08244453180767,2.55700801999107,0.951068425551057,122,259.875325709301,1.14550889818152
-330.307168325205,1,8.15022300675993,-7.13205511167853,0.264831209929155,1.2504723649472,134,280.338664354224,2.06110570124797
-330.944447020908,1,10.6547103303972,-3.79845360662638,1.06007123433696,0.247949335051101,128,280.456611910289,1.76475749213676
-182.528528667409,1,5.51787561712737,-5.11123983407439,-3.4000657259403,2.29879447623136,115,234.906049924939,7.13241412978141
-293.702751112378,1,9.61906559966605,-6.34507817719193,1.14475129836145,1.33067562337965,112,239.044574533743,3.2199062705991
-551.007797328092,1,10.8698599409958,-2.84294824223,11.5656927851843,11.6005887680485,119,248.422217750396,-9.46766688897925
-402.239337104276,1,11.4440125265115,-9.8477012474118,2.33432367912986,1.20712618851088,129,279.06294442933,-0.0972532581335784
-393.936156585105,1,11.2380740208396,-4.68082857453455,3.93547579642201,5.85756595399151,125,268.289839466001,-0.252627277431822
-287.913589455516,1,11.4810903857378,-7.10671111050373,-2.78615064404163,0.165740719996393,144,310.714563213664,7.59317704861586
-505.770435373436,1,11.919102723799,-6.68609920627743,10.0954361738706,0.229506694711745,120,260.497852757918,-6.82962984734225
-244.122049078981,1,13.6100854938443,-7.60298641676571,-3.92189522416495,2.09224386132302,115,252.396634434477,6.61293209853425
-359.077868102694,1,8.32536220773608,-5.74682007713478,3.95889670022871,1.32027188502252,126,265.742027855265,0.978336835375821
-272.427041629287,1,6.22808556833683,-2.06697722515473,-1.0515173787107,2.03604435539784,139,286.380168380291,4.14552347448592
-272.797596579152,1,10.0315375935266,-1.86872159002235,-2.51522610079609,6.15029175545941,136,285.181193901652,5.2048228941123
-419.875840067819,1,9.01561537508741,-7.86793116494189,6.28869543403315,2.0489488261843,110,233.961352588336,-4.14305730124263
-371.572292283578,1,8.95231181776681,-4.2597249187454,4.28110217475858,0.379480535164475,126,267.98857864347,-0.562615320962672
-442.895308782805,1,9.05685188440967,-4.10812943713124,6.81367330921721,0.733206629753113,137,287.85267818764,-3.29824733662672
-306.159859365062,1,9.65025554316171,-5.98028691135132,-0.350170051439588,4.81575422336288,131,272.413398269946,4.16831597989276
-153.07232451369,1,8.7746020297861,-5.63273265792379,-6.3709070518394,1.84237597614453,119,254.350593276519,10.5641075781761
-290.656024252428,1,8.91836649199004,-6.75826721126147,-0.187143679066951,6.94159228240613,123,258.451075677408,5.71241287921847
-220.092396426299,1,7.5553751117922,-6.88440660824766,-3.04860214928679,2.2242340388799,112,237.726249220123,5.87625217534326
-281.305569839002,1,10.4190406788272,-4.29329596954759,-3.54253390680781,0.85483911447227,151,323.67778129964,6.92264479274939
-416.473884871823,1,10.5022942128588,-4.73016570744988,3.00145811103144,3.0932086741734,146,308.494241037559,-0.54815171149559
-186.491513928116,1,10.3899527815755,-7.51689399249898,-7.12822800936517,3.68868230638986,121,259.153846215487,9.13430274942422
-314.048074621414,1,7.92858559934622,-10.9134210872608,-3.09521829416987,0.830997708253562,136,284.276685839052,2.9397230081672
-257.487930526443,1,11.1930276252607,-5.79201019188573,-4.01018103566197,8.12699774983239,117,249.891083538083,5.45568326162584
-396.210235873512,1,11.503834550996,-4.05429032462056,2.73406606531533,2.24033281757476,136,288.77023772742,-1.05655273803041
-404.632652638654,1,7.50989112784984,-3.54898398606742,6.77951728893536,0.125382816024733,125,261.891312212975,-3.1168857038993
-355.432162468827,1,7.4003107926205,-7.50074924702989,2.76963563942434,4.25535414715238,128,262.936592908167,1.15807886386786
-322.037027517886,1,14.2396563291755,-6.21163965574558,-1.72273221967711,2.97426498291974,134,291.327458583329,4.79561307730934
-499.174171754678,1,11.0909548191046,-5.62917037579398,7.76475159110884,0.775687363930047,144,307.871891868167,-4.4423326840913
-372.273395410373,1,10.3106783804713,-7.34313335638421,1.30176579687115,2.72080878159943,131,278.805792279052,0.711711348482041
-227.893989155379,1,8.62863913938292,-3.88426769584632,-3.6555855519473,2.64685771047118,132,277.612146168662,7.23028263200272
-363.164797523141,1,10.8297077420192,-7.71203563244102,0.187715066179612,0.365735156461596,145,310.713367376188,2.89995328532775
-319.139086889606,1,12.1962006312788,-1.17192003656505,1.01123393107114,4.17833299976757,120,257.269040044792,0.828422611078925
-398.610426616117,1,8.36155927482804,-6.36417567542704,5.42076836137459,0.207185671920788,125,264.636783828176,-1.74247923092246
-191.764391019991,1,8.76594117841134,-6.93180098590629,-6.71742954180379,0.239103613421321,130,279.755296131055,9.56615107976487
-217.107530661545,1,10.979659662785,-3.09573850529155,-3.16344348973576,0.498705359175801,123,265.313054199003,7.39230331667264
-223.531148472087,1,8.57293922585739,-4.92153555696213,-1.62235626249022,2.58081449201664,105,220.127094216923,4.26033129835369
-235.174834824601,1,7.07084164924751,-5.87342016958323,-0.258319871650629,0.626150597818196,115,241.258048940993,5.96268469121159
-379.199471760714,1,9.1453836135722,-5.76108503419236,4.14111972296418,0.991591461934149,120,257.597909106473,-1.20677379068381
-324.056375363979,1,12.7192953141141,-5.25509203132672,1.01444471033264,0.612286420043987,120,264.667452362456,2.58570025090715
-306.612504525727,1,9.79620935347014,-5.18218978052096,-1.44912097050934,0.927142632193863,129,274.300609145242,1.97482767598789
-485.647852930369,1,13.053033031527,-6.34611799264787,8.04728519397516,1.70508354304061,122,266.203446358681,-5.42442437280565
-145.122677631982,1,11.2740099531283,-2.85777705861733,-6.51653865456648,0.182347689242168,114,249.443018448114,9.49750141658397
-94.9548042783379,1,13.0230920528402,-2.46091236597093,-9.56780341907665,4.79969915991409,116,254.461044779034,14.3125912069352
-174.17276080759,1,12.208020416004,-3.54701128246625,-6.25106501798567,1.39635777465048,120,261.60034831305,9.32117214878142
-336.928023524208,1,8.85010186855412,-3.98592266014071,-0.173780965820799,1.69875292950926,135,285.364431405324,0.496461911152029
-276.396985256111,1,10.1586919644417,-5.17354009884904,-0.540881733013948,0.0583847383332625,121,262.139442205013,4.29285322513449
-277.975404438504,1,11.0345893927774,-3.95862668210196,-3.95263519375684,2.40527642323616,145,309.805149119778,6.03504579945879
-386.946244254409,1,8.25551889432794,-9.07724959366339,3.0429476805085,0.846274293959141,127,268.687576376457,-0.664250328787816
-206.230014199574,1,7.5364149457729,-3.43904691877508,-3.60717036838083,1.34575072862208,128,268.122510626375,7.2437217744236
-282.339140102142,1,9.8275856959402,-6.33832806821116,-2.87120283302632,0.0041027395054698,133,284.440954811503,4.60440443298441
-105.317127647493,1,9.5910513358371,-1.27162283605685,-7.95709572456794,2.55511323167923,113,242.131479330863,10.4173097759127
-375.344833637138,1,14.9979589020459,-4.2960154195131,0.741729990432972,0.815480870194733,136,299.799384025132,1.00803972505134
-393.203006043794,1,12.8330082674188,-4.19442730059935,5.1210795503907,0.397726613335312,115,251.826490413812,-2.17370061963155
-451.109477729182,1,10.2077205915422,-7.25598452395105,6.78328396873905,2.4149205944592,124,265.307454946388,-3.52861398419474
